Order_ID,Date,Store_ID,Region,City,Channel,Product_ID,Category,Sub_Category,Customer_ID,Gender,Age,Payment_Method,Quantity,Unit_Price,Discount,Total_Sales,Cost,Profit,Stock_Level,Payment_Mode
15942.0,2024-10-26 05:00:00,28.0,North,Jaipur,Store,88558.0,Grocery,Dairy,374603,Female,27,Card,1,108.14,0.19,87.59,90.58,-2.98,348,Upi
14937.0,2024-09-14 08:00:00,18.0,West,Pune,Online,43855.0,Electronics,Laptops,919399,Female,50,Cash,5,53468.24,0.24,203179.31,198649.6,4529.71,120,Net Banking
19202.0,2025-03-11 01:00:00,54.0,East,Bhubaneswar,Store,91739.0,Clothing,Kidswear,350494,Female,36,Card,2,1462.2,0.12,2573.47,1885.75,687.73,210,Wallet
5459.0,2023-08-16 10:00:00,50.0,North,Delhi,Store,77235.0,Electronics,Headphones,305602,Female,29,Cash,5,36338.7,0.06,170791.89,149076.04,21715.85,164,Credit Card
15061.0,2024-09-19 12:00:00,2.0,East,Patna,Store,10786.0,Clothing,Shirts,735486,Male,28,Cash,1,836.13,0.09,760.88,525.55,235.33,131,Upi
17365.0,2024-12-24 12:00:00,18.0,East,Patna,Store,31174.0,Grocery,Fruits,745836,Male,52,Card,3,109.75,0.2,263.4,270.04,-6.64,337,Net Banking
5504.0,2023-08-18 07:00:00,88.0,South,Hyderabad,Store,19363.0,Grocery,Fruits,676114,Male,57,Wallet,4,101.75,0.05,386.65,319.64,67.01,263,Debit Card
7262.0,2023-10-30 13:00:00,58.0,West,Mumbai,Online,68581.0,Electronics,Mobiles,336097,Male,49,Upi,3,36081.49,0.21,85513.13,79695.88,5817.25,124,Credit Card
15255.0,2024-09-27 14:00:00,20.0,South,Chennai,Store,78795.0,Electronics,Mobiles,745676,Female,44,Cash,5,45321.78,0.15,192617.56,180165.38,12452.19,114,Debit Card
7224.0,2023-10-28 23:00:00,4.0,South,Hyderabad,Store,70756.0,Household,Decor,619100,Male,26,Card,3,375.11,0.2,900.26,803.69,96.57,157,Credit Card
16966.0,2024-12-07 21:00:00,60.0,South,Chennai,Store,36125.0,Electronics,Mobiles,437049,Male,48,Upi,7,2344.06,0.15,13947.16,12100.03,1847.13,192,Net Banking
18913.0,2025-02-27 00:00:00,51.0,West,Mumbai,Online,91546.0,Clothing,Jeans,645257,Female,45,Cash,1,530.1,0.24,402.88,360.96,41.92,233,Wallet
2877.0,2023-04-30 20:00:00,32.0,South,Chennai,Store,47909.0,Household,Utensils,549162,Male,31,Upi,3,2523.59,0.04,7267.94,5671.04,1596.9,239,Wallet
7136.0,2023-10-25 07:00:00,61.0,West,Ahmedabad,Store,65332.0,Clothing,Ethnic,737926,Female,57,Card,2,1458.23,0.29,2070.69,1908.49,162.2,244,Net Banking
19145.0,2025-03-08 16:00:00,67.0,West,Mumbai,Store,56799.0,Electronics,Appliances,598571,Female,63,Card,4,33667.53,0.18,110429.5,102110.0,8319.5,187,Cash
9999.0,2023-05-24 07:00:00,38.0,South,Bengaluru,Store,55027.0,Household,Cleaning,468026,Female,24,Wallet,4,2593.32,0.07,9647.15,7299.69,2347.46,248,Upi
14270.0,2024-08-17 13:00:00,39.0,South,Chennai,Store,36502.0,Clothing,Ethnic,735715,Female,18,Card,2,1259.72,0.18,2065.94,1633.19,432.75,223,Wallet
1862.0,2023-03-19 13:00:00,48.0,North,Jaipur,Store,38210.0,Grocery,Dairy,926130,Male,23,Cash,3,78.77,0.05,224.49,188.94,35.56,333,Credit Card
5447.0,2023-08-15 22:00:00,3.0,South,Chennai,Store,80456.0,Grocery,Fruits,298349,Male,38,Upi,2,238.21,0.07,443.07,381.05,62.02,230,Credit Card
11799.0,2024-05-06 14:00:00,13.0,North,Jaipur,Online,17175.0,Household,Utensils,159909,Male,56,Upi,1,834.15,0.07,775.76,613.82,161.94,215,Upi
2825.0,2023-04-28 16:00:00,50.0,East,Patna,Store,99940.0,Grocery,Beverages,537856,Male,28,Card,1,61.63,0.05,58.55,52.18,6.37,219,Cash
11167.0,2024-04-10 06:00:00,4.0,East,Kolkata,Store,48306.0,Electronics,Mobiles,270183,Male,41,Card,4,45369.64,0.13,157886.35,133833.57,24052.78,233,Debit Card
4772.0,2023-07-18 19:00:00,93.0,South,Hyderabad,Store,51935.0,Grocery,Dairy,552347,Male,57,Cash,1,203.14,0.09,184.86,168.04,16.81,223,Upi
298.0,2023-01-13 09:00:00,49.0,East,Patna,Store,60111.0,Clothing,Shirts,455892,Female,47,Card,2,967.87,0.13,1684.09,1186.25,497.84,280,Upi
17310.0,2024-12-22 05:00:00,93.0,South,Bengaluru,Store,82808.0,Grocery,Beverages,686439,Male,43,Upi,5,87.94,0.15,373.74,347.27,26.48,334,Net Banking
12311.0,2024-05-27 22:00:00,2.0,South,Hyderabad,Store,64494.0,Electronics,Laptops,958456,Male,41,Card,1,26637.52,0.17,22109.14,21571.62,537.52,187,Cash
1591.0,2023-03-08 06:00:00,90.0,West,Pune,Store,87816.0,Electronics,Mobiles,532122,Male,33,Cash,3,31884.31,0.1,86087.64,74209.1,11878.53,127,Cash
10308.0,2024-03-05 11:00:00,12.0,North,Delhi,Store,31801.0,Electronics,Appliances,537190,Male,23,Cash,2,19717.25,0.14,33913.67,30692.44,3221.23,121,Debit Card
13017.0,2024-06-26 08:00:00,48.0,South,Chennai,Store,87348.0,Electronics,Mobiles,160508,Male,53,Upi,4,27090.84,0.19,87774.32,87902.95,-128.63,95,Upi
7766.0,2023-11-20 13:00:00,19.0,West,Mumbai,Store,24297.0,Clothing,Ethnic,994540,Male,44,Cash,3,2149.41,0.26,4771.69,4181.59,590.1,167,Net Banking
7491.0,2023-11-09 02:00:00,93.0,East,Patna,Online,71229.0,Household,Utensils,144222,Female,65,Card,3,261.25,0.23,603.49,568.15,35.34,215,Upi
9999.0,2023-02-24 11:00:00,57.0,South,Hyderabad,Store,55821.0,Electronics,Appliances,413550,Male,65,Card,1,49019.34,0.14,42156.63,39232.32,2924.31,124,Upi
7038.0,2023-10-21 05:00:00,61.0,West,Mumbai,Store,74680.0,Grocery,Snacks,159536,Male,57,Card,2,59.56,0.13,103.63,99.19,4.44,215,Wallet
9999.0,2023-07-18 15:00:00,51.0,North,Chandigarh,Store,37270.0,Household,Bedding,928916,Female,49,Card,1,1917.52,0.0,1917.52,1383.31,534.21,173,Debit Card
1673.0,2023-03-11 16:00:00,23.0,West,Mumbai,Online,81671.0,Grocery,Dairy,375304,Female,38,Cash,1,54.9,0.17,45.57,45.52,0.05,264,Credit Card
2230.0,2023-04-03 21:00:00,87.0,South,Bengaluru,Store,80226.0,Grocery,Beverages,704827,Female,59,Cash,2,276.05,0.0,552.1,440.42,111.68,236,Debit Card
19926.0,2025-04-10 05:00:00,30.0,East,Bhubaneswar,Online,83219.0,Grocery,Snacks,789724,Male,33,Cash,3,88.48,0.12,233.59,223.71,9.88,264,Upi
294.0,2023-01-13 05:00:00,79.0,North,Chandigarh,Online,24411.0,Grocery,Dairy,234843,Female,43,Card,3,43.68,0.08,120.56,111.01,9.55,255,Debit Card
10883.0,2024-03-29 10:00:00,72.0,East,Kolkata,Store,50672.0,Grocery,Snacks,615944,Male,22,Card,2,165.26,0.12,290.86,278.64,12.21,246,Cash
4223.0,2023-06-25 22:00:00,17.0,South,Bengaluru,Online,95750.0,Grocery,Beverages,382503,Male,54,Card,1,247.11,0.13,214.99,207.21,7.78,345,Debit Card
7576.0,2023-11-12 15:00:00,53.0,South,Hyderabad,Store,20266.0,Clothing,Jeans,729080,Male,31,Card,5,489.4,0.25,1835.25,1515.27,319.98,187,Debit Card
6344.0,2023-09-22 07:00:00,69.0,North,Jaipur,Store,34707.0,Household,Utensils,953820,Male,28,Cash,1,2200.69,0.08,2024.63,1667.41,357.22,189,Debit Card
19353.0,2025-03-17 08:00:00,22.0,South,Bengaluru,Store,60835.0,Grocery,Fruits,996767,Male,50,Card,1,143.2,0.1,128.88,115.26,13.62,162,Wallet
17077.0,2024-12-12 12:00:00,59.0,North,Kolkata,Online,67220.0,Electronics,Laptops,336647,Female,60,Upi,3,14011.35,0.31,29003.49,33157.38,-4153.88,97,Upi
687.0,2023-01-29 14:00:00,48.0,North,Delhi,Store,45954.0,Clothing,Jeans,496353,Male,38,Upi,2,406.77,0.21,642.7,538.29,104.41,200,Wallet
17202.0,2024-12-17 17:00:00,49.0,East,Kolkata,Store,20439.0,Grocery,Dairy,155774,Male,29,Cash,3,121.26,0.26,269.2,297.71,-28.51,323,Wallet
16601.0,2024-11-22 16:00:00,30.0,East,Patna,Store,39961.0,Grocery,Snacks,634772,Female,56,Cash,2,125.08,0.19,202.63,209.05,-6.42,268,Credit Card
11518.0,2024-04-24 21:00:00,97.0,South,Hyderabad,Store,28713.0,Grocery,Beverages,634327,Male,29,Card,1,204.19,0.05,193.98,171.66,22.32,274,Cash
12441.0,2024-06-02 08:00:00,88.0,West,Ahmedabad,Store,49515.0,Grocery,Snacks,979084,Female,55,Upi,2,144.17,0.05,273.92,233.93,39.99,363,Credit Card
12995.0,2024-06-25 10:00:00,55.0,East,Bhubaneswar,Store,95587.0,Grocery,Snacks,535532,Male,39,Card,1,123.5,0.08,113.62,100.86,12.76,279,Credit Card
14281.0,2024-08-18 00:00:00,99.0,North,Chandigarh,Store,19249.0,Clothing,Shirts,951208,Male,42,Cash,1,2308.02,0.07,2146.46,1495.93,650.53,217,Upi
323.0,2023-01-14 10:00:00,34.0,East,Bhubaneswar,Store,91711.0,Electronics,Appliances,597035,Male,36,Cash,2,50770.87,0.11,90372.15,76603.85,13768.29,155,Upi
479.0,2023-01-20 22:00:00,58.0,North,Jaipur,Store,84825.0,Electronics,Appliances,801245,Female,51,Card,5,29395.53,0.11,130810.11,115168.42,15641.69,96,Upi
5701.0,2023-08-26 12:00:00,88.0,South,Chennai,Online,60133.0,Household,Decor,494177,Female,53,Cash,3,2303.55,0.14,5943.16,4795.84,1147.31,217,Debit Card
9999.0,2023-03-20 17:00:00,13.0,East,Bhubaneswar,Online,93250.0,Electronics,Laptops,317121,Male,39,Card,1,19390.82,0.17,16094.38,15052.78,1041.6,181,Debit Card
5763.0,2023-08-29 02:00:00,95.0,West,Ahmedabad,Online,32148.0,Electronics,Laptops,417605,Female,32,Card,1,64721.6,0.21,51130.06,50168.98,961.09,151,Credit Card
11391.0,2024-04-19 14:00:00,16.0,West,Mumbai,Online,55509.0,Grocery,Beverages,516282,Female,20,Card,2,263.64,0.04,506.19,445.82,60.37,192,Upi
813.0,2023-02-03 20:00:00,11.0,South,Chennai,Online,23342.0,Clothing,Jeans,513990,Male,24,Upi,1,2328.98,0.21,1839.89,1510.09,329.81,310,Debit Card
4347.0,2023-05-24 07:00:00,71.0,South,Chennai,Store,69044.0,Grocery,Snacks,872453,Female,56,Cash,7,210.21,0.11,1309.61,1255.73,53.87,268,Upi
6222.0,2023-09-17 05:00:00,63.0,West,Ahmedabad,Store,11735.0,Grocery,Dairy,525066,Male,21,Cash,2,161.46,0.02,316.46,254.52,61.95,333,Debit Card
15601.0,2024-10-12 00:00:00,19.0,East,Bhubaneswar,Store,23285.0,Grocery,Snacks,351954,Female,44,Card,2,179.48,0.11,319.47,303.5,15.98,171,Wallet
18760.0,2025-02-20 15:00:00,75.0,South,Chennai,Store,92553.0,Household,Bedding,236174,Female,20,Cash,1,3672.18,0.07,3415.13,2489.05,926.08,175,Credit Card
4070.0,2023-06-19 13:00:00,75.0,South,Chennai,Store,39006.0,Grocery,Beverages,998129,Female,55,Cash,3,134.43,0.12,354.9,341.44,13.46,228,Debit Card
2033.0,2023-03-26 16:00:00,33.0,West,Ahmedabad,Store,64948.0,Clothing,Jeans,622274,Male,30,Upi,2,2361.4,0.13,4108.84,3112.82,996.01,234,Wallet
968.0,2023-02-10 07:00:00,22.0,West,Mumbai,Online,62247.0,Household,Bedding,838241,Female,43,Cash,1,356.31,0.17,295.74,263.57,32.17,153,Net Banking
11190.0,2024-04-11 05:00:00,28.0,West,Pune,Store,15698.0,Clothing,Jeans,108925,Female,36,Card,1,720.52,0.16,605.24,465.94,139.3,213,Wallet
19328.0,2023-05-24 07:00:00,49.0,East,Bhubaneswar,Store,59744.0,Household,Utensils,291883,Male,49,Card,1,1675.14,0.08,1541.13,1153.58,387.54,112,Net Banking
9999.0,2024-12-24 04:00:00,43.0,North,Jaipur,Store,50395.0,Grocery,Snacks,689915,Female,52,Upi,2,233.09,0.17,386.93,370.82,16.11,200,Net Banking
6332.0,2023-09-21 19:00:00,52.0,North,Jaipur,Store,69413.0,Grocery,Snacks,401678,Male,40,Card,5,44.08,0.1,198.36,179.57,18.79,85,Wallet
12535.0,2024-06-06 06:00:00,42.0,North,Delhi,Store,25785.0,Grocery,Beverages,564704,Female,37,Upi,1,101.45,0.01,100.44,84.73,15.7,280,Net Banking
2705.0,2023-04-23 16:00:00,7.0,South,Bengaluru,Store,58477.0,Grocery,Beverages,124481,Male,49,Wallet,1,167.19,0.06,157.16,135.61,21.55,218,Wallet
3375.0,2023-05-21 14:00:00,12.0,East,Bhubaneswar,Store,36599.0,Grocery,Beverages,776664,Male,49,Card,2,119.1,0.1,214.38,197.84,16.54,343,Wallet
19019.0,2025-03-03 10:00:00,98.0,West,Ahmedabad,Store,65640.0,Grocery,Snacks,740564,Female,40,Card,3,203.52,0.03,592.24,519.81,72.44,251,Net Banking
13211.0,2024-07-04 10:00:00,74.0,East,Bhubaneswar,Store,41427.0,Grocery,Beverages,703533,Female,52,Upi,2,42.08,0.12,74.06,66.55,7.51,357,Debit Card
5602.0,2023-08-22 09:00:00,25.0,West,Pune,Store,83978.0,Grocery,Fruits,980422,Male,23,Card,2,176.31,0.1,317.36,301.18,16.18,353,Net Banking
15606.0,2024-10-12 05:00:00,35.0,West,Pune,Store,77303.0,Household,Bedding,750177,Female,38,Card,4,2773.52,0.2,8875.26,8583.64,291.63,200,Credit Card
12880.0,2024-06-20 15:00:00,91.0,East,Bhubaneswar,Online,14917.0,Grocery,Fruits,646860,Female,39,Card,1,101.94,0.14,87.67,84.1,3.56,123,Credit Card
9168.0,2024-01-17 23:00:00,42.0,East,Patna,Store,75624.0,Clothing,Ethnic,980230,Female,50,Upi,1,644.89,0.1,580.4,394.41,185.99,190,Cash
9452.0,2024-01-29 19:00:00,37.0,West,Mumbai,Online,49563.0,Grocery,Fruits,522999,Female,25,Upi,1,75.36,0.18,61.8,63.2,-1.4,318,Net Banking
9999.0,2024-08-03 13:00:00,21.0,East,Bhubaneswar,Store,98231.0,Clothing,Shirts,250404,Male,43,Upi,6,2127.95,0.1,11490.93,9046.08,2444.85,218,Upi
16507.0,2024-11-18 18:00:00,53.0,North,Jaipur,Store,95132.0,Grocery,Snacks,132141,Male,43,Upi,2,177.29,0.15,301.39,295.34,6.05,343,Upi
19407.0,2025-03-19 14:00:00,45.0,East,Patna,Online,28409.0,Grocery,Beverages,459192,Male,32,Card,2,275.72,0.08,507.32,470.15,37.18,321,Credit Card
13823.0,2024-07-29 22:00:00,21.0,West,Mumbai,Online,71344.0,Grocery,Fruits,920500,Male,48,Upi,3,110.43,0.19,268.34,275.51,-7.16,158,Wallet
1868.0,2023-03-19 19:00:00,87.0,South,Hyderabad,Store,57954.0,Household,Cleaning,546720,Male,56,Card,4,2144.96,0.11,7636.06,6499.89,1136.17,157,Net Banking
9903.0,2024-02-17 14:00:00,41.0,South,Chennai,Store,93838.0,Grocery,Fruits,616974,Female,60,Cash,4,136.49,0.01,540.5,437.94,102.56,184,Wallet
14754.0,2024-09-06 17:00:00,66.0,West,Mumbai,Store,40443.0,Household,Decor,941283,Male,55,Card,2,1834.1,0.01,3631.52,2695.67,935.85,246,Credit Card
2101.0,2023-03-29 12:00:00,91.0,West,Ahmedabad,Online,62120.0,Grocery,Beverages,128677,Male,30,Card,1,123.5,0.16,103.74,97.46,6.28,318,Upi
870.0,2023-02-06 05:00:00,87.0,East,Patna,Store,77100.0,Electronics,Appliances,218579,Female,49,Cash,1,34166.33,0.16,28699.72,25569.56,3130.16,127,Cash
11656.0,2024-04-30 15:00:00,42.0,North,Chandigarh,Store,55037.0,Electronics,Mobiles,877978,Male,65,Upi,2,17758.96,0.18,29124.69,28801.54,323.16,191,Net Banking
1999.0,2023-03-25 06:00:00,66.0,South,Bengaluru,Online,29751.0,Clothing,Shirts,257111,Male,58,Card,1,1640.17,0.2,1312.14,1132.14,180.0,184,Wallet
17541.0,2024-12-31 20:00:00,57.0,East,Bhubaneswar,Store,88607.0,Household,Decor,373289,Female,56,Card,4,2354.41,0.17,7816.64,6298.29,1518.35,211,Credit Card
14404.0,2024-08-23 03:00:00,63.0,North,Jaipur,Online,36145.0,Grocery,Fruits,213554,Female,32,Card,1,164.07,0.14,141.1,129.04,12.06,182,Credit Card
4429.0,2023-07-04 12:00:00,51.0,West,Pune,Store,81098.0,Household,Cleaning,697114,Female,46,Card,2,4151.59,0.11,7389.83,5710.58,1679.25,169,Debit Card
6481.0,2023-09-28 00:00:00,71.0,North,Jaipur,Online,87665.0,Clothing,Kidswear,687101,Male,63,Card,1,801.02,0.18,656.84,500.94,155.89,255,Cash
15249.0,2024-09-27 08:00:00,75.0,North,Chandigarh,Online,39496.0,Clothing,Shirts,273455,Male,40,Upi,3,877.06,0.21,2078.63,1790.03,288.6,190,Cash
17960.0,2025-01-18 07:00:00,23.0,East,Patna,Online,68845.0,Grocery,Dairy,441215,Female,42,Card,1,249.99,0.11,222.49,199.51,22.98,348,Credit Card
473.0,2023-01-20 16:00:00,41.0,North,Chandigarh,Online,66664.0,Electronics,Headphones,766740,Male,19,Card,1,26655.96,0.13,23190.69,21122.87,2067.81,5,Credit Card
9058.0,2024-01-13 09:00:00,30.0,West,Ahmedabad,Store,48269.0,Grocery,Snacks,944271,Female,48,Upi,3,106.24,0.06,299.6,259.86,39.73,173,Upi
3584.0,2023-05-30 07:00:00,79.0,South,Chennai,Online,78083.0,Household,Bedding,478415,Female,34,Cash,3,585.04,0.13,1526.95,1295.36,231.59,185,Cash
2933.0,2023-05-03 04:00:00,10.0,North,Chandigarh,Online,16634.0,Clothing,Ethnic,145867,Male,51,Card,1,1988.71,0.17,1650.63,1248.79,401.84,130,Credit Card
14814.0,2024-09-09 05:00:00,53.0,East,Patna,Online,91350.0,Clothing,Shirts,483242,Female,46,Cash,2,1902.49,0.2,3043.98,2502.91,541.07,162,Cash
5426.0,2023-08-15 01:00:00,51.0,West,Mumbai,Online,31056.0,Household,Cleaning,940390,Female,26,Upi,2,2039.99,0.08,3753.58,3124.32,629.26,186,Net Banking
3389.0,2023-05-22 04:00:00,22.0,East,Kolkata,Store,36629.0,Grocery,Beverages,695927,Female,53,Upi,2,225.72,0.1,406.3,360.08,46.21,107,Wallet
13894.0,2024-08-01 21:00:00,71.0,North,Delhi,Online,90843.0,Clothing,Ethnic,167842,Male,21,Upi,3,1198.56,0.22,2804.63,2317.86,486.77,244,Wallet
2181.0,2023-04-01 20:00:00,10.0,East,Kolkata,Online,93465.0,Electronics,Mobiles,603765,Male,40,Card,2,11263.5,0.17,18697.41,17263.79,1433.62,122,Cash
4744.0,2023-07-17 15:00:00,38.0,South,Bengaluru,Store,70060.0,Clothing,Jeans,305317,Female,43,Card,1,1975.62,0.1,1778.06,1399.38,378.68,240,Credit Card
7394.0,2023-11-05 01:00:00,89.0,South,Hyderabad,Store,93333.0,Grocery,Beverages,164572,Female,53,Card,7,92.79,0.12,571.59,545.12,26.46,382,Credit Card
11474.0,2024-04-23 01:00:00,13.0,North,Jaipur,Online,76064.0,Household,Decor,469061,Female,18,Cash,2,3245.52,0.13,5647.2,4336.21,1310.99,145,Debit Card
9953.0,2024-02-19 16:00:00,45.0,North,Delhi,Store,20791.0,Household,Cleaning,398447,Female,65,Cash,2,3048.05,0.09,5547.45,4492.44,1055.01,235,Cash
9821.0,2024-02-14 04:00:00,40.0,North,Patna,Online,99088.0,Grocery,Dairy,225089,Male,58,Upi,1,157.19,0.03,152.47,125.04,27.43,173,Credit Card
1150.0,2023-02-17 21:00:00,51.0,South,Hyderabad,Store,49007.0,Household,Cleaning,890692,Male,60,Cash,6,4090.52,0.06,23070.53,17033.52,6037.01,175,Credit Card
1161.0,2023-02-18 08:00:00,43.0,South,Hyderabad,Store,81917.0,Electronics,Laptops,235980,Male,45,Card,3,1887.82,0.19,4587.4,4539.84,47.56,52,Net Banking
8001.0,2023-11-30 08:00:00,54.0,North,Jaipur,Store,93428.0,Electronics,Mobiles,821473,Female,45,Upi,4,21793.33,0.25,65379.99,65525.16,-145.17,147,Credit Card
13789.0,2024-07-28 12:00:00,29.0,West,Pune,Store,13285.0,Electronics,Mobiles,409616,Female,62,Cash,3,49113.9,0.07,137027.78,110482.53,26545.25,195,Cash
16641.0,2024-11-24 08:00:00,35.0,East,Patna,Online,11146.0,Household,Cleaning,672035,Female,48,Card,3,367.42,0.28,793.63,839.25,-45.62,163,Net Banking
10791.0,2024-03-25 14:00:00,29.0,North,Chandigarh,Store,14595.0,Clothing,Kidswear,874184,Female,26,Wallet,2,1767.11,0.14,3039.43,2400.53,638.9,253,Credit Card
14626.0,2024-09-01 09:00:00,56.0,North,Delhi,Store,19739.0,Grocery,Beverages,652581,Male,56,Upi,4,152.86,0.07,568.64,508.79,59.85,356,Wallet
794.0,2023-02-03 01:00:00,77.0,East,Bhubaneswar,Online,22898.0,Grocery,Beverages,308585,Female,27,Card,1,63.16,0.1,56.84,49.87,6.97,245,Cash
4874.0,2023-07-23 01:00:00,33.0,South,Chennai,Store,25758.0,Grocery,Snacks,659690,Male,52,Card,1,185.42,0.04,178.0,147.35,30.66,245,Debit Card
6198.0,2023-09-16 05:00:00,90.0,West,Pune,Store,56735.0,Grocery,Snacks,166972,Female,44,Card,1,188.86,0.05,179.42,155.53,23.88,254,Cash
16942.0,2024-12-06 21:00:00,57.0,South,Bengaluru,Store,37777.0,Grocery,Fruits,213199,Male,52,Cash,4,63.84,0.29,181.31,206.82,-25.51,446,Cash
2900.0,2023-05-01 19:00:00,80.0,North,Chandigarh,Store,18034.0,Household,Decor,464599,Male,42,Cash,2,788.54,0.1,1419.37,1175.45,243.92,269,Upi
16646.0,2024-11-24 13:00:00,84.0,West,Pune,Store,70854.0,Grocery,Snacks,447427,Female,32,Upi,3,260.31,0.16,655.98,619.97,36.01,304,Net Banking
3741.0,2023-06-05 20:00:00,37.0,North,Delhi,Store,96223.0,Grocery,Dairy,954077,Female,49,Upi,5,73.68,0.09,335.24,307.58,27.67,51,Cash
6763.0,2023-10-09 18:00:00,50.0,East,Kolkata,Online,51834.0,Electronics,Appliances,890176,Female,35,Upi,2,14134.05,0.29,20070.35,22585.41,-2515.06,145,Credit Card
14420.0,2024-08-23 19:00:00,85.0,West,Ahmedabad,Online,93427.0,Grocery,Fruits,148904,Male,35,Cash,1,313.18,0.06,294.39,254.35,40.04,190,Cash
19963.0,2025-04-11 18:00:00,34.0,North,Chandigarh,Online,34357.0,Household,Cleaning,543490,Female,37,Upi,2,5087.19,0.15,8648.22,7344.77,1303.45,215,Cash
7228.0,2023-10-29 03:00:00,76.0,South,Bengaluru,Store,43341.0,Grocery,Beverages,249382,Male,42,Upi,3,158.06,0.09,431.5,380.62,50.89,236,Debit Card
4306.0,2023-06-29 09:00:00,51.0,North,Jaipur,Online,30633.0,Electronics,Laptops,123834,Male,35,Cash,1,59319.74,0.1,53387.77,44394.85,8992.91,234,Credit Card
11778.0,2024-05-05 17:00:00,7.0,East,Patna,Store,60602.0,Household,Utensils,609131,Female,59,Cash,4,843.67,0.0,3374.68,2384.04,990.64,253,Net Banking
13646.0,2024-07-22 13:00:00,65.0,East,Kolkata,Online,55649.0,Grocery,Dairy,985757,Female,46,Card,1,252.7,0.07,235.01,212.42,22.59,327,Cash
14521.0,2024-08-28 00:00:00,27.0,South,Chennai,Store,72309.0,Clothing,Kidswear,479852,Male,62,Card,2,1438.02,0.05,2732.24,2021.14,711.1,184,Debit Card
14202.0,2024-08-14 17:00:00,98.0,West,Pune,Online,55649.0,Electronics,Appliances,626391,Female,61,Card,3,29079.23,0.23,67173.02,68190.86,-1017.84,176,Net Banking
9213.0,2024-01-19 20:00:00,87.0,West,Mumbai,Online,73251.0,Electronics,Appliances,913608,Female,27,Card,6,5189.56,0.23,23975.77,25397.01,-1421.25,174,Upi
8801.0,2024-01-02 16:00:00,26.0,South,Chennai,Store,70642.0,Grocery,Fruits,371056,Female,34,Card,4,213.55,0.11,760.24,685.36,74.88,244,Net Banking
6823.0,2023-10-12 06:00:00,17.0,East,Kolkata,Store,17434.0,Grocery,Dairy,703096,Male,55,Card,4,176.48,0.17,585.91,572.81,13.1,370,Credit Card
10289.0,2024-03-04 16:00:00,2.0,West,Pune,Online,87725.0,Clothing,Ethnic,927338,Female,55,Card,3,867.36,0.2,2081.66,1599.91,481.76,265,Net Banking
210.0,2023-01-09 17:00:00,46.0,North,Chandigarh,Store,51720.0,Grocery,Fruits,638301,Male,32,Upi,1,150.12,0.03,145.62,123.46,22.16,347,Upi
3799.0,2023-06-08 06:00:00,80.0,South,Hyderabad,Store,85196.0,Electronics,Mobiles,878150,Male,32,Upi,2,16449.35,0.13,28621.87,24378.43,4243.44,175,Cash
15230.0,2024-09-26 13:00:00,9.0,East,Kolkata,Store,32411.0,Clothing,Kidswear,304075,Female,30,Wallet,3,1553.32,0.16,3914.37,3047.86,866.51,99,Wallet
16538.0,2024-11-20 01:00:00,87.0,East,Kolkata,Online,61734.0,Household,Decor,759357,Male,18,Card,1,697.96,0.22,544.41,539.7,4.71,181,Net Banking
9783.0,2024-02-12 14:00:00,75.0,North,Chandigarh,Online,42564.0,Grocery,Beverages,731789,Male,43,Card,1,179.94,0.1,161.95,149.91,12.04,241,Cash
10635.0,2024-03-19 02:00:00,89.0,West,Ahmedabad,Online,54856.0,Clothing,Kidswear,728886,Female,21,Card,5,1549.29,0.2,6197.16,5147.26,1049.9,51,Upi
17532.0,2024-12-31 11:00:00,16.0,East,Patna,Store,88918.0,Grocery,Snacks,649297,Male,18,Cash,5,161.86,0.27,590.79,670.12,-79.33,345,Cash
1968.0,2023-03-23 23:00:00,24.0,East,Kolkata,Online,72583.0,Clothing,Shirts,670615,Female,61,Card,1,1679.71,0.14,1444.55,1032.28,412.27,134,Debit Card
11399.0,2024-04-19 22:00:00,33.0,South,Bengaluru,Store,96544.0,Clothing,Ethnic,751312,Male,57,Card,3,1694.98,0.11,4525.6,3589.38,936.22,282,Debit Card
14605.0,2024-08-31 12:00:00,88.0,South,Bengaluru,Online,43304.0,Household,Utensils,792405,Female,55,Card,3,4264.46,0.05,12153.71,9709.63,2444.08,191,Cash
2434.0,2023-04-12 09:00:00,44.0,North,Delhi,Store,78801.0,Clothing,Kidswear,453207,Male,20,Card,2,1447.01,0.17,2402.04,1967.22,434.82,168,Cash
15580.0,2024-10-11 03:00:00,92.0,North,Jaipur,Store,80242.0,Household,Bedding,721162,Female,57,Upi,1,1445.14,0.14,1242.82,1074.51,168.31,227,Credit Card
598.0,2023-01-25 21:00:00,39.0,North,Jaipur,Online,21661.0,Grocery,Fruits,692559,Male,19,Upi,3,299.33,0.11,799.21,742.43,56.78,189,Cash
19221.0,2025-03-11 20:00:00,70.0,South,Hyderabad,Store,94053.0,Household,Cleaning,159932,Male,63,Upi,2,3804.68,0.05,7228.89,5182.54,2046.35,222,Cash
14861.0,2024-09-11 04:00:00,19.0,East,Bhubaneswar,Store,96364.0,Electronics,Laptops,892900,Female,35,Upi,1,18551.47,0.16,15583.23,14468.75,1114.48,126,Debit Card
11490.0,2024-04-23 17:00:00,39.0,North,Chandigarh,Store,96919.0,Electronics,Laptops,918075,Male,43,Card,1,20053.78,0.18,16444.1,16456.37,-12.27,70,Wallet
